"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DSCAM",183.852721232619,-0.636932993927281,0.913246816938688,-0.697437956654869,0.485528754534223,0.998877542172598
"DSCAM-AS1",1.68392857601064,-4.23583220918737,4.62531403057779,-0.915793431793913,0.359775249150629,0.998877542172598
"SNORA51",0.168392857601064,-1.33374906807086,4.96952223518502,-0.268385773309897,0.78840238920092,0.998877542172598
"DSCAM-IT1",2.9070370762666,-2.99564430821452,3.47678457084928,-0.861613438270283,0.388900273584789,0.998877542172598
"LINC00323",15.7316721825238,-3.01793741364704,1.78366265067724,-1.69198890412442,0.0906480892694158,0.998877542172598
"BACE2",252.623947905175,1.44804091967964,1.00384838059594,1.44248967042214,0.149164283544768,0.998877542172598
"PLAC4",7.16977630265973,0.248590017378245,2.35375211339155,0.105614357588424,0.915888332758328,0.998877542172598
"BACE2-IT1",1.86136256420469,2.03596287205347,4.0434065763563,0.503526626275652,0.614594064976571,0.998877542172598
"FAM3B",4.94058436166807,1.06656622416648,2.20060919995418,0.48466862002971,0.62791142933896,0.998877542172598
"MX2",118.479141575681,1.44968106302757,1.14814842393239,1.26262513871023,0.206723929138381,0.998877542172598
"MX1",427.527725881736,0.332194720422473,0.941609495503196,0.352794573556152,0.724242452213257,0.998877542172598
"TMPRSS2",8.33875721899348,3.00970441723822,2.03843644971679,1.47647694273539,0.139815900574931,0.998877542172598
"AP001610.9",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"LINC00111",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"LINC00479",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"RIPK4",2.5063650790051,1.86276543758203,3.15101406552116,0.591163796431337,0.554410677642972,0.998877542172598
"PRDM15",100.123065651685,0.628725736970116,1.02877351247122,0.611141062000958,0.541106197759345,0.998877542172598
"AP001619.3",1.22310850025596,-1.32241423010317,4.73577254758945,-0.279239388466046,0.780061117716919,0.998877542172598
"AP001619.2",1.49648977467368,-1.78076125634932,4.32488009199578,-0.411748122137547,0.680524049352526,0.998877542172598
"C2CD2",255.802647097486,-0.0255333078603733,0.903458260718234,-0.0282617459716122,0.977453390696114,0.998877542172598
"ZBTB21",370.539226149594,0.879121308615378,1.02945935132143,0.853964080744835,0.393124891768354,0.998877542172598
"ZNF295-AS1",3.725395764555,0.152488267752631,2.45782172788995,0.062042037476633,0.950529355397025,0.998877542172598
"UMODL1",4.39293631165176,0.614146905500558,2.30525164559134,0.266412088534923,0.789921856241717,0.998877542172598
"C21orf128",3.06620673703499,-0.124667460796338,2.90292207235934,-0.0429455072126739,0.96574497268186,0.998877542172598
"ABCG1",247.111661063362,0.283422255884879,0.904629935200226,0.313301876111526,0.754051324907235,0.998877542172598
"AP001623.1",3.31923877402702,0.339418124683294,2.91751804859785,0.116337969133187,0.907384694883573,0.998877542172598
"TFF3",3.5461766413962,0.834547760759142,2.85773730843398,0.292030956902918,0.770262954923898,0.998877542172598
"TFF1",0.158869885733115,1.25587251058091,4.96728806855882,0.252828604511612,0.800400662441173,0.998877542172598
"TMPRSS3",29.6095229547742,-0.762396875434415,1.18569033952424,-0.642998302356353,0.520225201441859,0.998877542172598
"UBASH3A",6.82298577431469,2.40539538920278,2.28813175071209,1.05124863918094,0.293144409370355,0.998877542172598
"RSPH1",50.2569294196189,-2.76440465256332,1.17939945724126,-2.34390870335784,0.019082841876862,0.998877542172598
"SLC37A1",71.7843692433447,-0.0375586221093214,0.994306358190888,-0.0377736919812705,0.969868120155158,0.998877542172598
"AP001625.6",3.04011256741213,-0.0681302101822733,3.33692126860263,-0.0204170864992579,0.983710653636014,0.998877542172598
"AP001626.2",4.48716251167673,-0.164008946687238,2.25263721272819,-0.0728075278879927,0.941959280469783,0.998877542172598
"PDE9A",140.451290154127,-0.603274644469599,0.94823477969603,-0.636208096757417,0.524640796502243,0.998877542172598
"AP001627.1",5.87996716322354,-0.568816058436114,2.01102498836886,-0.282848826705768,0.777292723629725,0.998877542172598
"AP001628.7",0.54545925514565,-2.57144703525658,4.89227527309039,-0.525613726071516,0.599156617867467,0.998877542172598
"AP001628.6",1.48021835195405,1.6260194072164,4.39912689684789,0.36962321054696,0.711663254517722,0.998877542172598
"WDR4",59.0149912290001,0.0612975337695938,1.02121249675751,0.0600242691547763,0.952136305545782,0.998877542172598
"NDUFV3",390.211579031728,-0.987521020284569,0.938298353724827,-1.05245950434032,0.29258878051192,0.998877542172598
"ERVH48-1",9.5363174396676,0.388892054435972,2.21775739008276,0.175353740754059,0.86080168685204,0.998877542172598
"MIR5692B",0.168392857601064,-1.33374906807086,4.96952223518502,-0.268385773309897,0.78840238920092,0.998877542172598
"AP001630.5",0.495655600935243,-0.702464675333844,4.90856787438371,-0.143109903603409,0.886203383509303,0.998877542172598
"PKNOX1",187.338407848185,0.286362384693119,0.909678182567788,0.314795265161567,0.752917106961785,0.998877542172598
"CBS",727.950758244465,-0.963757057345969,1.04239988750801,-0.924555987481883,0.355196915883381,0.998877542172598
"U2AF1",549.501089681816,-0.00929344621553393,0.876291880446081,-0.0106054231733872,0.991538255211929,0.998877542172598
"MRPL51P2",0.76228842450128,2.99870139262852,4.86244306567458,0.616706736125556,0.53742817733201,0.998877542172598
"AP001631.9",0.540014097983755,2.51957417261697,4.89226887997143,0.515011385194283,0.606545064158474,0.998877542172598
"AP001631.10",1.81700406715617,0.672097632210096,4.02638012737379,0.16692354197776,0.867430209208262,0.998877542172598
"CRYAA",2.7123281466984,-1.51530227327053,2.7928199873148,-0.542570692043577,0.587425422533409,0.998877542172598
"LINC00322",0.168392857601064,-1.33374906807086,4.96952223518502,-0.268385773309897,0.78840238920092,0.998877542172598
"AP001046.5",3.3169859303903,0.520156015180924,2.85103048980335,0.182444914932075,0.855233580231036,0.998877542172598
"AP001046.6",0.327262743334179,-0.043613467698657,4.93915164259875,-0.00883015360826411,0.992954648322806,0.998877542172598
"SIK1",212.52272737209,0.290767236164038,0.890471342771335,0.326531828929058,0.744022011794687,0.998877542172598
"LINC00319",3.33880639514247,0.794986147317873,2.80060409372465,0.283862381369509,0.776515846418269,0.998877542172598
"LINC00313",3.49904362333142,-0.609172060857935,2.4593324442931,-0.247698135431639,0.804367974633328,0.998877542172598
"AP001048.4",0.336785715202127,-1.99260058416184,4.93912662625832,-0.403431767383407,0.686630620881492,0.998877542172598
"HSF2BP",17.0565182806899,-0.0283568979793663,1.37237298319641,-0.0206626757642225,0.98351474308408,0.998877542172598
"H2BFS",24.5562156297446,1.55890921988318,1.80657484232025,0.862908739435901,0.388187645229162,0.998877542172598
"RRP1B",375.075407956679,0.114236499469089,0.872897911320577,0.130870400750833,0.895877830042007,0.998877542172598
"PDXK",2219.42592687181,-1.30608015333606,0.937217346046923,-1.39357232219928,0.163446791369282,0.998877542172598
"CSTB",531.136700041908,-0.457806515557968,1.06158756065655,-0.431247061028891,0.666288738491382,0.998877542172598
"RRP1",218.216136938088,-0.303197896905583,0.904952069903982,-0.335043044807613,0.737592615764234,0.998877542172598
"AP001053.11",9.84394851312028,0.651187742476436,1.79122392649671,0.363543459220107,0.716198954571054,0.998877542172598
"AGPAT3",1307.34829140001,-0.936493978777905,0.970359154182895,-0.965100370044423,0.334494541629957,0.998877542172598
"RNU6-859P",0.336785715202127,-1.99260058416184,4.93912662625832,-0.403431767383407,0.686630620881492,0.998877542172598
"TRAPPC10",647.946978192517,-0.217555992072591,0.851591667084985,-0.2554698460323,0.798360230460427,0.998877542172598
"H2AFZP1",0.549537069851704,0.597498289572193,4.90998119365439,0.121690545443309,0.903144101229972,0.998877542172598
"PWP2",272.557315958118,-0.160754555998636,0.900313913801208,-0.178553894963053,0.858287999081584,0.998877542172598
"C21orf33",845.909589747051,-0.990410345264668,1.036046106101,-0.955951998113219,0.339096486604877,0.998877542172598
"AP001055.6",14.7072621651146,-0.827563693964489,1.53649541524655,-0.538604727194514,0.590159625065509,0.998877542172598
"AP001055.1",3.87428504980667,-1.77582124842944,2.82781425369762,-0.627983696633324,0.530014620207318,0.998877542172598
"AP001056.1",6.35308473186243,-0.832785121821782,1.95592572979804,-0.425775431620183,0.670271490890564,0.998877542172598
"AP001057.1",0.495655600935243,-0.702464675333844,4.90856787438371,-0.143109903603409,0.886203383509303,0.998877542172598
"AP001058.3",0.377066397544586,-1.92436165898798,4.94173231539359,-0.389410339567273,0.696972624615115,0.998877542172598
"ICOSLG",340.909455509909,-1.16823762899093,1.06940940939062,-1.09241383022488,0.274651246758893,0.998877542172598
"AIRE",9.27259097851641,0.524266857230169,1.806101977984,0.290275335291623,0.771605606492447,0.998877542172598
"PFKL",1615.33697457038,-0.299745653456947,0.983221861792178,-0.304860647535423,0.760472288589769,0.998877542172598
"C21orf2",115.429597243968,-1.14241875253148,1.06320784234221,-1.07450181143771,0.282597833336086,0.998877542172598
"AP001062.7",15.8326523767851,-0.833501970525319,1.43259106028478,-0.581814303908634,0.560691768201074,0.998877542172598
"AP001063.1",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"TRPM2",191.347817760102,0.891008290784036,0.911125710377978,0.97792025912034,0.328113764379289,0.998877542172598
"AP001065.2",3.10707314552305,-0.514930558324284,2.65741511953255,-0.193771215697328,0.846355026356226,0.998877542172598
"LRRC3-AS1",0.377066397544586,-1.92436165898798,4.94173231539359,-0.389410339567273,0.696972624615115,0.998877542172598
"LRRC3",4.03716870147979,0.304448480606758,2.37171494086884,0.128366388118813,0.897859029452864,0.998877542172598
"LRRC3DN",6.54767564395699,0.467924995585648,1.99005872825249,0.235131249617212,0.814106864828527,0.998877542172598
"AP001065.7",0.336785715202127,-1.99260058416184,4.93912662625832,-0.403431767383407,0.686630620881492,0.998877542172598
"MTND5P1",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"AP001065.15",0.92660346739629,-0.642255588312845,4.78848499590464,-0.134125007985226,0.893303724797212,0.998877542172598
"TSPEAR",3.12605504049289,0.334951804282149,2.8703331293466,0.116694400680383,0.907102227570092,0.998877542172598
"TSPEAR-AS1",0.549537069851704,0.597498289572193,4.90998119365439,0.121690545443309,0.903144101229972,0.998877542172598
"C21orf90",5.20294348036342,1.96324819313951,2.83378293485112,0.692801191296134,0.48843432450813,0.998877542172598
"KRTAP10-1",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"KRTAP10-2",0.168392857601064,-1.33374906807086,4.96952223518502,-0.268385773309897,0.78840238920092,0.998877542172598
"KRTAP10-4",0.168392857601064,-1.33374906807086,4.96952223518502,-0.268385773309897,0.78840238920092,0.998877542172598
"KRTAP10-5",0.336785715202127,-1.99260058416184,4.93912662625832,-0.403431767383407,0.686630620881492,0.998877542172598
"KRTAP10-8",0.549537069851704,0.597498289572193,4.90998119365439,0.121690545443309,0.903144101229972,0.998877542172598
"KRTAP10-10",0.549537069851704,0.597498289572193,4.90998119365439,0.121690545443309,0.903144101229972,0.998877542172598
"KRTAP10-11",0.549537069851704,0.597498289572193,4.90998119365439,0.121690545443309,0.903144101229972,0.998877542172598
"KRTAP12-3",0.168392857601064,-1.33374906807086,4.96952223518502,-0.268385773309897,0.78840238920092,0.998877542172598
"IMMTP1",1.05471564265489,-1.0038506329172,4.80796557010872,-0.208789064372294,0.834612908570007,0.998877542172598
"UBE2G2",588.646012730269,0.0261443318713997,0.881645472477282,0.0296540193167877,0.97634298304799,0.998877542172598
"AL773604.8",2.28545809494341,-0.72240394007307,2.93072039559961,-0.246493640661777,0.805300126624021,0.998877542172598
"SUMO3",738.654046880977,-0.247173808100112,0.909052359087109,-0.271902718946057,0.785696820559994,0.998877542172598
"PTTG1IP",2834.79035606748,0.179246312189572,0.93260276444548,0.192200065261602,0.84758549478372,0.998877542172598
"ITGB2",994.370608380912,1.30279679241608,0.897776747952921,1.45113670563051,0.146741797353503,0.998877542172598
"ITGB2-AS1",24.3852423417737,0.377740505955219,1.32175818323689,0.285786394777719,0.775041729131873,0.998877542172598
"LL21NC02-1C16.1",4.67052349830764,-1.21997583131127,2.21440256891244,-0.550927752901968,0.581683201676196,0.998877542172598
"C21orf67",30.939351038104,-0.955611381482023,1.21739270728307,-0.784965587328611,0.432473745416852,0.998877542172598
"LL21NC02-1C16.2",1.25794402543652,1.31241590582877,4.18791209113913,0.313381913771688,0.753990523413816,0.998877542172598
"FAM207A",81.4690365592451,-0.373704456016161,1.06677455266007,-0.350312495816765,0.726104188399979,0.998877542172598
"LINC00163",1.14343263675192,3.59704028365528,4.83639540242749,0.743744045792834,0.457031337105807,0.998877542172598
"AP001505.9",0.486132629067294,0.6085787316209,4.90957200433881,0.123957593672742,0.901348851376714,0.998877542172598
"LINC00162",0.54545925514565,-2.57144703525658,4.89227527309039,-0.525613726071516,0.599156617867467,0.998877542172598
"SSR4P1",3.25364553837195,-0.874414322841542,2.80950645932907,-0.311234138628875,0.755622632034848,0.998877542172598
"AP001579.1",1.94322722257939,1.39517827009236,3.19110942369888,0.437207906357275,0.661960576381721,0.998877542172598
"ADARB1",193.268084685355,0.100451763147116,0.932730923144446,0.107696400595866,0.914236524816088,0.998877542172598
"PRED57",0.886322785053831,-0.600248928199076,4.83476408057898,-0.124152682156767,0.901194386454936,0.998877542172598
"PRED58",1.22310850025596,-1.32241423010317,4.73577254758945,-0.279239388466046,0.780061117716919,0.998877542172598
"LINC00334",1.30774767964693,0.454251436725579,4.16901600496919,0.108958909292778,0.913235081863938,0.998877542172598
"POFUT2",199.86426905105,0.788338420767785,0.905254378082333,0.870847399200411,0.383837480701536,0.998877542172598
"BX322557.10",45.8338311089221,0.378630987313777,1.21656701300288,0.311229043091669,0.755626505467851,0.998877542172598
"LINC00205",43.3619664806315,-0.731827475093509,1.10670374711192,-0.661267730414125,0.50844063220418,0.998877542172598
"LINC00315",2.58604094250914,-0.180237288680275,3.09829686238905,-0.058173021077553,0.953610810380409,0.998877542172598
"LINC00316",0.158869885733115,1.25587251058091,4.96728806855882,0.252828604511612,0.800400662441173,0.998877542172598
"BX322559.3",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"COL18A1",769.375108248254,0.480697310940683,0.923463555403573,0.520537392220755,0.602689073109858,0.998877542172598
"COL18A1-AS2",1.43585985490553,0.0857317954703123,4.41139493051679,0.0194341691960618,0.984494752474137,0.998877542172598
"COL18A1-AS1",4.00611121597,-1.41218641287094,3.05583565442559,-0.462127736099206,0.64398972115606,0.998877542172598
"SLC19A1",96.3395583880889,-0.456417664050999,0.975269595431487,-0.467991277682626,0.63979082723293,0.998877542172598
"AL133493.2",0.867276841317934,1.61096363256067,4.83852851978383,0.332944949269956,0.739175838594922,0.998877542172598
"PCBP3",45.4876599014098,-1.98514252128113,1.1394165111084,-1.74224482612598,0.081465613281225,0.998877542172598
"PRED60",0.336785715202127,-1.99260058416184,4.93912662625832,-0.403431767383407,0.686630620881492,0.998877542172598
"AL592528.1",5.75042359674304,1.21627357061011,2.2975300203487,0.529383102652787,0.596539717487751,0.998877542172598
"PRED62",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"COL6A1",3201.65234100957,2.18101736819498,0.960253458101819,2.27129342757724,0.0231292208414807,0.998877542172598
"AP001476.3",0.38114421225064,1.89696668944535,4.9382845809601,0.384134745243164,0.700878580360504,0.998877542172598
"PSMA6P3",0.158869885733115,1.25587251058091,4.96728806855882,0.252828604511612,0.800400662441173,0.998877542172598
"COL6A2",1997.24735037126,2.53687313530439,1.01850842307424,2.49077285747638,0.0127465579950266,0.998877542172598
"FTCD",8.9128736511705,-0.939003131090122,1.76787499275796,-0.531147923318514,0.595316277104465,0.998877542172598
"FTCD-AS1",0.336785715202127,-1.99260058416184,4.93912662625832,-0.403431767383407,0.686630620881492,0.998877542172598
"SPATC1L",57.1672201641183,-0.692715936951514,1.05318084170739,-0.657736933220795,0.510707185646299,0.998877542172598
"LSS",667.396125464427,-1.10633545543261,0.927184094916436,-1.19322091642687,0.23278286505422,0.998877542172598
"AP001468.1",8.45570351755449,0.159298723446491,1.89864634790965,0.0839012086805285,0.933134978562818,0.998877542172598
"AP001469.5",2.36654113700788,0.769918108309898,3.64779954634785,0.21106371074604,0.832837556953024,0.998877542172598
"MCM3AP-AS1",45.0039888924314,-0.0629303732049951,1.19267793372819,-0.0527639284884573,0.957920002341468,0.998877542172598
"MCM3AP",673.225989925712,0.0745709105819504,0.847005057637278,0.0880406910319592,0.929844334923531,0.998877542172598
"AP001469.7",1.94730503728544,2.94304558606716,3.53240378557076,0.833156616491291,0.404756406416325,0.998877542172598
"AP001469.9",9.85757351235575,-1.09474067267117,1.66129244853932,-0.658969270361585,0.509915501926726,0.998877542172598
"YBEY",67.6051867982862,-1.06997566963484,1.07676101236253,-0.993698376287971,0.32036973347885,0.998877542172598
"C21orf58",31.4891256337431,0.0483534411312912,1.17881124717329,0.0410188155629151,0.96728089583498,0.998877542172598
"PCNT",539.740018189793,-0.357946132594711,0.909888760324822,-0.393395487671402,0.69402740188677,0.998877542172598
"RPL18AP2",0.886322785053831,-0.600248928199076,4.83476408057898,-0.124152682156767,0.901194386454936,0.998877542172598
"DIP2A",422.654281522454,0.128428015751475,0.855523962422752,0.150116211108548,0.880672930298147,0.998877542172598
"DIP2A-IT1",1.98539692475724,0.354574557301947,3.88905809060847,0.0911723479158605,0.92735564658949,0.998877542172598
"RNU6-396P",0.717929927452767,-0.0613431650952382,4.87921454429365,-0.0125723442858196,0.989968984858739,0.998877542172598
"Metazoa_SRP",1.87763398692432,-0.802450493530876,3.54424866485009,-0.226409196817689,0.820883175610787,0.998877542172598
"S100B",5139.23944010102,-2.63433918195247,1.11767767791623,-2.35697574891526,0.0184244500463947,0.998877542172598
"PRMT2",1099.00821114904,-0.4132056516552,0.909171491071818,-0.454485931106433,0.64947911577263,0.998877542172598
"DSTNP1",21.3602419330447,-0.183898710270756,1.42792012070696,-0.128787813550599,0.897525548598702,0.998877542172598
"RPL23AP4",15.9195481436793,-0.0674210942570973,1.55293239836209,-0.0434153439829112,0.965370446504273,0.998877542172598
